province_code,province_name,district_code,district_name,ward_code,ward_name,ward_type,full_address
44,Quảng Bình,450,Đồng Hới,18883,Quang Phú,Xã,"Xã Quang Phú, Thành phố Đồng Hới, Tỉnh Quảng Bình"
44,Quảng Bình,450,Đồng Hới,18895,Thuận Đức,Xã,"Xã Thuận Đức, Thành phố Đồng Hới, Tỉnh Quảng Bình"
44,Quảng Bình,457,Lệ Thủy,19264,An Thủy,Xã,"Xã An Thủy, Huyện Lệ Thủy, Tỉnh Quảng Bình"
44,Quảng Bình,457,Lệ Thủy,19270,Cam Thủy,Xã,"Xã Cam Thủy, Huyện Lệ Thủy, Tỉnh Quảng Bình"
44,Quảng Bình,457,Lệ Thủy,19291,Dương Thủy,Xã,"Xã Dương Thủy, Huyện Lệ Thủy, Tỉnh Quảng Bình"
44,Quảng Bình,457,Lệ Thủy,19258,Hoa Thủy,Xã,"Xã Hoa Thủy, Huyện Lệ Thủy, Tỉnh Quảng Bình"
44,Quảng Bình,457,Lệ Thủy,19252,Hồng Thủy,Xã,"Xã Hồng Thủy, Huyện Lệ Thủy, Tỉnh Quảng Bình"
44,Quảng Bình,457,Lệ Thủy,19288,Hưng Thủy,Xã,"Xã Hưng Thủy, Huyện Lệ Thủy, Tỉnh Quảng Bình"
44,Quảng Bình,457,Lệ Thủy,19249,Kiến Giang,Thị trấn,"Thị trấn Kiến Giang, Huyện Lệ Thủy, Tỉnh Quảng Bình"
44,Quảng Bình,457,Lệ Thủy,19318,Kim Thủy,Xã,"Xã Kim Thủy, Huyện Lệ Thủy, Tỉnh Quảng Bình"
44,Quảng Bình,457,Lệ Thủy,19327,Lâm Thủy,Xã,"Xã Lâm Thủy, Huyện Lệ Thủy, Tỉnh Quảng Bình"
44,Quảng Bình,457,Lệ Thủy,19285,Liên Thủy,Xã,"Xã Liên Thủy, Huyện Lệ Thủy, Tỉnh Quảng Bình"
44,Quảng Bình,457,Lệ Thủy,19279,Lộc Thủy,Xã,"Xã Lộc Thủy, Huyện Lệ Thủy, Tỉnh Quảng Bình"
44,Quảng Bình,457,Lệ Thủy,19309,Mai Thủy,Xã,"Xã Mai Thủy, Huyện Lệ Thủy, Tỉnh Quảng Bình"
44,Quảng Bình,457,Lệ Thủy,19303,Mỹ Thủy,Xã,"Xã Mỹ Thủy, Huyện Lệ Thủy, Tỉnh Quảng Bình"
44,Quảng Bình,457,Lệ Thủy,19273,Ngân Thủy,Xã,"Xã Ngân Thủy, Huyện Lệ Thủy, Tỉnh Quảng Bình"
44,Quảng Bình,457,Lệ Thủy,19306,Ngư Thủy,Xã,"Xã Ngư Thủy , Huyện Lệ Thủy, Tỉnh Quảng Bình"
44,Quảng Bình,457,Lệ Thủy,19255,Ngư Thủy Bắc,Xã,"Xã Ngư Thủy Bắc, Huyện Lệ Thủy, Tỉnh Quảng Bình"
44,Quảng Bình,457,Lệ Thủy,19246,Nông trường Lệ Ninh,Thị trấn,"Thị trấn Nông trường Lệ Ninh, Huyện Lệ Thủy, Tỉnh Quảng Bình"
44,Quảng Bình,457,Lệ Thủy,19267,Phong Thủy,Xã,"Xã Phong Thủy, Huyện Lệ Thủy, Tỉnh Quảng Bình"
44,Quảng Bình,457,Lệ Thủy,19297,Phú Thủy,Xã,"Xã Phú Thủy, Huyện Lệ Thủy, Tỉnh Quảng Bình"
44,Quảng Bình,457,Lệ Thủy,19312,Sen Thủy,Xã,"Xã Sen Thủy, Huyện Lệ Thủy, Tỉnh Quảng Bình"
44,Quảng Bình,457,Lệ Thủy,19276,Sơn Thủy,Xã,"Xã Sơn Thủy, Huyện Lệ Thủy, Tỉnh Quảng Bình"
44,Quảng Bình,457,Lệ Thủy,19294,Tân Thủy,Xã,"Xã Tân Thủy, Huyện Lệ Thủy, Tỉnh Quảng Bình"
44,Quảng Bình,457,Lệ Thủy,19315,Thái Thủy,Xã,"Xã Thái Thủy, Huyện Lệ Thủy, Tỉnh Quảng Bình"
44,Quảng Bình,457,Lệ Thủy,19261,Thanh Thủy,Xã,"Xã Thanh Thủy, Huyện Lệ Thủy, Tỉnh Quảng Bình"
44,Quảng Bình,457,Lệ Thủy,19321,Trường Thủy,Xã,"Xã Trường Thủy, Huyện Lệ Thủy, Tỉnh Quảng Bình"
44,Quảng Bình,457,Lệ Thủy,19300,Xuân Thủy,Xã,"Xã Xuân Thủy, Huyện Lệ Thủy, Tỉnh Quảng Bình"
44,Quảng Bình,452,Minh Hóa,18904,Dân Hóa,Xã,"Xã Dân Hóa, Huyện Minh Hóa, Tỉnh Quảng Bình"
44,Quảng Bình,452,Minh Hóa,18922,Hóa Hợp,Xã,"Xã Hóa Hợp, Huyện Minh Hóa, Tỉnh Quảng Bình"
44,Quảng Bình,452,Minh Hóa,18937,Hóa Sơn,Xã,"Xã Hóa Sơn, Huyện Minh Hóa, Tỉnh Quảng Bình"
44,Quảng Bình,452,Minh Hóa,18913,Hồng Hóa,Xã,"Xã Hồng Hóa, Huyện Minh Hóa, Tỉnh Quảng Bình"
44,Quảng Bình,452,Minh Hóa,18931,Minh Hóa,Xã,"Xã Minh Hóa, Huyện Minh Hóa, Tỉnh Quảng Bình"
44,Quảng Bình,452,Minh Hóa,18901,Quy Đạt,Thị trấn,"Thị trấn Quy Đạt, Huyện Minh Hóa, Tỉnh Quảng Bình"
44,Quảng Bình,452,Minh Hóa,18934,Tân Hóa,Xã,"Xã Tân Hóa, Huyện Minh Hóa, Tỉnh Quảng Bình"
44,Quảng Bình,452,Minh Hóa,18919,Tân Thành,Xã,"Xã Tân Thành, Huyện Minh Hóa, Tỉnh Quảng Bình"
44,Quảng Bình,452,Minh Hóa,18946,Thượng Hóa,Xã,"Xã Thượng Hóa, Huyện Minh Hóa, Tỉnh Quảng Bình"
44,Quảng Bình,452,Minh Hóa,18907,Trọng Hóa,Xã,"Xã Trọng Hóa, Huyện Minh Hóa, Tỉnh Quảng Bình"
44,Quảng Bình,452,Minh Hóa,18943,Trung Hóa,Xã,"Xã Trung Hóa, Huyện Minh Hóa, Tỉnh Quảng Bình"
44,Quảng Bình,452,Minh Hóa,18925,Xuân Hóa,Xã,"Xã Xuân Hóa, Huyện Minh Hóa, Tỉnh Quảng Bình"
44,Quảng Bình,452,Minh Hóa,18928,Yên Hóa,Xã,"Xã Yên Hóa, Huyện Minh Hóa, Tỉnh Quảng Bình"
44,Quảng Bình,456,Quảng Ninh,19240,An Ninh,Xã,"Xã An Ninh, Huyện Quảng Ninh, Tỉnh Quảng Bình"
44,Quảng Bình,456,Quảng Ninh,19222,Duy Ninh,Xã,"Xã Duy Ninh, Huyện Quảng Ninh, Tỉnh Quảng Bình"
44,Quảng Bình,456,Quảng Ninh,19225,Gia Ninh,Xã,"Xã Gia Ninh, Huyện Quảng Ninh, Tỉnh Quảng Bình"
44,Quảng Bình,456,Quảng Ninh,19216,Hải Ninh,Xã,"Xã Hải Ninh, Huyện Quảng Ninh, Tỉnh Quảng Bình"
44,Quảng Bình,456,Quảng Ninh,19219,Hàm Ninh,Xã,"Xã Hàm Ninh, Huyện Quảng Ninh, Tỉnh Quảng Bình"
44,Quảng Bình,456,Quảng Ninh,19231,Hiền Ninh,Xã,"Xã Hiền Ninh, Huyện Quảng Ninh, Tỉnh Quảng Bình"
44,Quảng Bình,456,Quảng Ninh,19207,Quán Hàu,Thị trấn,"Thị trấn Quán Hàu, Huyện Quảng Ninh, Tỉnh Quảng Bình"
44,Quảng Bình,456,Quảng Ninh,19234,Tân Ninh,Xã,"Xã Tân Ninh, Huyện Quảng Ninh, Tỉnh Quảng Bình"
44,Quảng Bình,456,Quảng Ninh,19204,Trường Sơn,Xã,"Xã Trường Sơn, Huyện Quảng Ninh, Tỉnh Quảng Bình"
44,Quảng Bình,456,Quảng Ninh,19228,Trường Xuân,Xã,"Xã Trường Xuân, Huyện Quảng Ninh, Tỉnh Quảng Bình"
44,Quảng Bình,456,Quảng Ninh,19243,Vạn Ninh,Xã,"Xã Vạn Ninh, Huyện Quảng Ninh, Tỉnh Quảng Bình"
44,Quảng Bình,456,Quảng Ninh,19210,Vĩnh Ninh,Xã,"Xã Vĩnh Ninh, Huyện Quảng Ninh, Tỉnh Quảng Bình"
44,Quảng Bình,456,Quảng Ninh,19213,Võ Ninh,Xã,"Xã Võ Ninh, Huyện Quảng Ninh, Tỉnh Quảng Bình"
44,Quảng Bình,456,Quảng Ninh,19237,Xuân Ninh,Xã,"Xã Xuân Ninh, Huyện Quảng Ninh, Tỉnh Quảng Bình"
44,Quảng Bình,454,Quảng Trạch,19036,Cảnh Dương,Xã,"Xã Cảnh Dương, Huyện Quảng Trạch, Tỉnh Quảng Bình"
44,Quảng Bình,454,Quảng Trạch,19051,Liên Trường,Xã,"Xã Liên Trường, Huyện Quảng Trạch, Tỉnh Quảng Bình"
44,Quảng Bình,454,Quảng Trạch,19063,Phù Cảnh,Xã,"Xã Phù Cảnh, Huyện Quảng Trạch, Tỉnh Quảng Bình"
44,Quảng Bình,454,Quảng Trạch,19024,Quảng Châu,Xã,"Xã Quảng Châu, Huyện Quảng Trạch, Tỉnh Quảng Bình"
44,Quảng Bình,454,Quảng Trạch,19018,Quảng Đông,Xã,"Xã Quảng Đông, Huyện Quảng Trạch, Tỉnh Quảng Bình"
44,Quảng Bình,454,Quảng Trạch,19012,Quảng Hợp,Xã,"Xã Quảng Hợp, Huyện Quảng Trạch, Tỉnh Quảng Bình"
44,Quảng Bình,454,Quảng Trạch,19042,Quảng Hưng,Xã,"Xã Quảng Hưng, Huyện Quảng Trạch, Tỉnh Quảng Bình"
44,Quảng Bình,454,Quảng Trạch,19015,Quảng Kim,Xã,"Xã Quảng Kim, Huyện Quảng Trạch, Tỉnh Quảng Bình"
44,Quảng Bình,454,Quảng Trạch,19030,Quảng Lưu,Xã,"Xã Quảng Lưu, Huyện Quảng Trạch, Tỉnh Quảng Bình"
44,Quảng Bình,454,Quảng Trạch,19021,Quảng Phú,Xã,"Xã Quảng Phú, Huyện Quảng Trạch, Tỉnh Quảng Bình"
44,Quảng Bình,454,Quảng Trạch,19057,Quảng Phương,Xã,"Xã Quảng Phương, Huyện Quảng Trạch, Tỉnh Quảng Bình"
44,Quảng Bình,454,Quảng Trạch,19027,Quảng Thạch,Xã,"Xã Quảng Thạch, Huyện Quảng Trạch, Tỉnh Quảng Bình"
44,Quảng Bình,454,Quảng Trạch,19072,Quảng Thanh,Xã,"Xã Quảng Thanh, Huyện Quảng Trạch, Tỉnh Quảng Bình"
44,Quảng Bình,454,Quảng Trạch,19039,Quảng Tiến,Xã,"Xã Quảng Tiến, Huyện Quảng Trạch, Tỉnh Quảng Bình"
44,Quảng Bình,454,Quảng Trạch,19033,Quảng Tùng,Xã,"Xã Quảng Tùng, Huyện Quảng Trạch, Tỉnh Quảng Bình"
44,Quảng Bình,454,Quảng Trạch,19045,Quảng Xuân,Xã,"Xã Quảng Xuân, Huyện Quảng Trạch, Tỉnh Quảng Bình"
44,Quảng Bình,453,Tuyên Hóa,19003,Cao Quảng,Xã,"Xã Cao Quảng, Huyện Tuyên Hóa, Tỉnh Quảng Bình"
44,Quảng Bình,453,Tuyên Hóa,19000,Châu Hóa,Xã,"Xã Châu Hóa, Huyện Tuyên Hóa, Tỉnh Quảng Bình"
44,Quảng Bình,453,Tuyên Hóa,18976,Đồng Hóa,Xã,"Xã Đồng Hóa, Huyện Tuyên Hóa, Tỉnh Quảng Bình"
44,Quảng Bình,453,Tuyên Hóa,18949,Đồng Lê,Thị trấn,"Thị trấn Đồng Lê, Huyện Tuyên Hóa, Tỉnh Quảng Bình"
44,Quảng Bình,453,Tuyên Hóa,18988,Đức Hóa,Xã,"Xã Đức Hóa, Huyện Tuyên Hóa, Tỉnh Quảng Bình"
44,Quảng Bình,453,Tuyên Hóa,18952,Hương Hóa,Xã,"Xã Hương Hóa, Huyện Tuyên Hóa, Tỉnh Quảng Bình"
44,Quảng Bình,453,Tuyên Hóa,18955,Kim Hóa,Xã,"Xã Kim Hóa, Huyện Tuyên Hóa, Tỉnh Quảng Bình"
44,Quảng Bình,453,Tuyên Hóa,18967,Lâm Hóa,Xã,"Xã Lâm Hóa, Huyện Tuyên Hóa, Tỉnh Quảng Bình"
44,Quảng Bình,453,Tuyên Hóa,18970,Lê Hóa,Xã,"Xã Lê Hóa, Huyện Tuyên Hóa, Tỉnh Quảng Bình"
44,Quảng Bình,453,Tuyên Hóa,18994,Mai Hóa,Xã,"Xã Mai Hóa, Huyện Tuyên Hóa, Tỉnh Quảng Bình"
44,Quảng Bình,453,Tuyên Hóa,18979,Ngư Hóa,Xã,"Xã Ngư Hóa, Huyện Tuyên Hóa, Tỉnh Quảng Bình"
44,Quảng Bình,453,Tuyên Hóa,18991,Phong Hóa,Xã,"Xã Phong Hóa, Huyện Tuyên Hóa, Tỉnh Quảng Bình"
44,Quảng Bình,453,Tuyên Hóa,18973,Sơn Hóa,Xã,"Xã Sơn Hóa, Huyện Tuyên Hóa, Tỉnh Quảng Bình"
44,Quảng Bình,453,Tuyên Hóa,18985,Thạch Hóa,Xã,"Xã Thạch Hóa, Huyện Tuyên Hóa, Tỉnh Quảng Bình"
44,Quảng Bình,453,Tuyên Hóa,18958,Thanh Hóa,Xã,"Xã Thanh Hóa, Huyện Tuyên Hóa, Tỉnh Quảng Bình"
44,Quảng Bình,453,Tuyên Hóa,18961,Thanh Thạch,Xã,"Xã Thanh Thạch, Huyện Tuyên Hóa, Tỉnh Quảng Bình"
44,Quảng Bình,453,Tuyên Hóa,18964,Thuận Hóa,Xã,"Xã Thuận Hóa, Huyện Tuyên Hóa, Tỉnh Quảng Bình"
44,Quảng Bình,453,Tuyên Hóa,18997,Tiến Hóa,Xã,"Xã Tiến Hóa, Huyện Tuyên Hóa, Tỉnh Quảng Bình"
44,Quảng Bình,453,Tuyên Hóa,19006,Văn Hóa,Xã,"Xã Văn Hóa, Huyện Tuyên Hóa, Tỉnh Quảng Bình"
49,Quảng Nam,515,Bắc Trà My,20917,Trà Bui,Xã,"Xã Trà Bui, Huyện Bắc Trà My, Tỉnh Quảng Nam"
49,Quảng Nam,515,Bắc Trà My,20911,Trà Dương,Xã,"Xã Trà Dương, Huyện Bắc Trà My, Tỉnh Quảng Nam"
49,Quảng Nam,515,Bắc Trà My,20920,Trà Đốc,Xã,"Xã Trà Đốc, Huyện Bắc Trà My, Tỉnh Quảng Nam"
49,Quảng Nam,515,Bắc Trà My,20908,Trà Đông,Xã,"Xã Trà Đông, Huyện Bắc Trà My, Tỉnh Quảng Nam"
49,Quảng Nam,515,Bắc Trà My,20926,Trà Giác,Xã,"Xã Trà Giác, Huyện Bắc Trà My, Tỉnh Quảng Nam"
49,Quảng Nam,515,Bắc Trà My,20914,Trà Giang,Xã,"Xã Trà Giang, Huyện Bắc Trà My, Tỉnh Quảng Nam"
49,Quảng Nam,515,Bắc Trà My,20929,Trà Giáp,Xã,"Xã Trà Giáp, Huyện Bắc Trà My, Tỉnh Quảng Nam"
49,Quảng Nam,515,Bắc Trà My,20932,Trà Ka,Xã,"Xã Trà Ka, Huyện Bắc Trà My, Tỉnh Quảng Nam"
49,Quảng Nam,515,Bắc Trà My,20902,Trà Kót,Xã,"Xã Trà Kót, Huyện Bắc Trà My, Tỉnh Quảng Nam"
49,Quảng Nam,515,Bắc Trà My,20899,Trà My,Thị trấn,"Thị trấn Trà My, Huyện Bắc Trà My, Tỉnh Quảng Nam"
49,Quảng Nam,515,Bắc Trà My,20905,Trà Nú,Xã,"Xã Trà Nú, Huyện Bắc Trà My, Tỉnh Quảng Nam"
49,Quảng Nam,515,Bắc Trà My,20900,Trà Sơn,Xã,"Xã Trà Sơn, Huyện Bắc Trà My, Tỉnh Quảng Nam"
49,Quảng Nam,515,Bắc Trà My,20923,Trà Tân,Xã,"Xã Trà Tân, Huyện Bắc Trà My, Tỉnh Quảng Nam"
49,Quảng Nam,508,Duy Xuyên,20614,Duy Châu,Xã,"Xã Duy Châu, Huyện Duy Xuyên, Tỉnh Quảng Nam"
49,Quảng Nam,508,Duy Xuyên,20638,Duy Hải,Xã,"Xã Duy Hải, Huyện Duy Xuyên, Tỉnh Quảng Nam"
49,Quảng Nam,508,Duy Xuyên,20611,Duy Hòa,Xã,"Xã Duy Hòa, Huyện Duy Xuyên, Tỉnh Quảng Nam"
49,Quảng Nam,508,Duy Xuyên,20635,Duy Nghĩa,Xã,"Xã Duy Nghĩa, Huyện Duy Xuyên, Tỉnh Quảng Nam"
49,Quảng Nam,508,Duy Xuyên,20605,Duy Phú,Xã,"Xã Duy Phú, Huyện Duy Xuyên, Tỉnh Quảng Nam"
49,Quảng Nam,508,Duy Xuyên,20626,Duy Phước,Xã,"Xã Duy Phước, Huyện Duy Xuyên, Tỉnh Quảng Nam"
49,Quảng Nam,508,Duy Xuyên,20620,Duy Sơn,Xã,"Xã Duy Sơn, Huyện Duy Xuyên, Tỉnh Quảng Nam"
49,Quảng Nam,508,Duy Xuyên,20608,Duy Tân,Xã,"Xã Duy Tân, Huyện Duy Xuyên, Tỉnh Quảng Nam"
49,Quảng Nam,508,Duy Xuyên,20629,Duy Thành,Xã,"Xã Duy Thành, Huyện Duy Xuyên, Tỉnh Quảng Nam"
49,Quảng Nam,508,Duy Xuyên,20617,Duy Trinh,Xã,"Xã Duy Trinh, Huyện Duy Xuyên, Tỉnh Quảng Nam"
49,Quảng Nam,508,Duy Xuyên,20623,Duy Trung,Xã,"Xã Duy Trung, Huyện Duy Xuyên, Tỉnh Quảng Nam"
49,Quảng Nam,508,Duy Xuyên,20632,Duy Vinh,Xã,"Xã Duy Vinh, Huyện Duy Xuyên, Tỉnh Quảng Nam"
49,Quảng Nam,508,Duy Xuyên,20599,Nam Phước,Thị trấn,"Thị trấn Nam Phước, Huyện Duy Xuyên, Tỉnh Quảng Nam"
49,Quảng Nam,506,Đại Lộc,20500,Ái Nghĩa,Thị trấn,"Thị trấn Ái Nghĩa, Huyện Đại Lộc, Tỉnh Quảng Nam"
49,Quảng Nam,506,Đại Lộc,20547,Đại An,Xã,"Xã Đại An, Huyện Đại Lộc, Tỉnh Quảng Nam"
49,Quảng Nam,506,Đại Lộc,20530,Đại Chánh,Xã,"Xã Đại Chánh, Huyện Đại Lộc, Tỉnh Quảng Nam"
49,Quảng Nam,506,Đại Lộc,20545,Đại Cường,Xã,"Xã Đại Cường, Huyện Đại Lộc, Tỉnh Quảng Nam"
49,Quảng Nam,506,Đại Lộc,20515,Đại Đồng,Xã,"Xã Đại Đồng, Huyện Đại Lộc, Tỉnh Quảng Nam"
49,Quảng Nam,506,Đại Lộc,20524,Đại Hiệp,Xã,"Xã Đại Hiệp, Huyện Đại Lộc, Tỉnh Quảng Nam"
49,Quảng Nam,506,Đại Lộc,20548,Đại Hòa,Xã,"Xã Đại Hòa, Huyện Đại Lộc, Tỉnh Quảng Nam"
49,Quảng Nam,506,Đại Lộc,20512,Đại Hồng,Xã,"Xã Đại Hồng, Huyện Đại Lộc, Tỉnh Quảng Nam"
49,Quảng Nam,506,Đại Lộc,20509,Đại Hưng,Xã,"Xã Đại Hưng, Huyện Đại Lộc, Tỉnh Quảng Nam"
49,Quảng Nam,506,Đại Lộc,20506,Đại Lãnh,Xã,"Xã Đại Lãnh, Huyện Đại Lộc, Tỉnh Quảng Nam"
49,Quảng Nam,506,Đại Lộc,20539,Đại Minh,Xã,"Xã Đại Minh, Huyện Đại Lộc, Tỉnh Quảng Nam"
49,Quảng Nam,506,Đại Lộc,20521,Đại Nghĩa,Xã,"Xã Đại Nghĩa, Huyện Đại Lộc, Tỉnh Quảng Nam"
49,Quảng Nam,506,Đại Lộc,20536,Đại Phong,Xã,"Xã Đại Phong, Huyện Đại Lộc, Tỉnh Quảng Nam"
49,Quảng Nam,506,Đại Lộc,20518,Đại Quang,Xã,"Xã Đại Quang, Huyện Đại Lộc, Tỉnh Quảng Nam"
49,Quảng Nam,506,Đại Lộc,20503,Đại Sơn,Xã,"Xã Đại Sơn, Huyện Đại Lộc, Tỉnh Quảng Nam"
49,Quảng Nam,506,Đại Lộc,20533,Đại Tân,Xã,"Xã Đại Tân, Huyện Đại Lộc, Tỉnh Quảng Nam"
49,Quảng Nam,506,Đại Lộc,20542,Đại Thắng,Xã,"Xã Đại Thắng, Huyện Đại Lộc, Tỉnh Quảng Nam"
49,Quảng Nam,506,Đại Lộc,20527,Đại Thạnh,Xã,"Xã Đại Thạnh, Huyện Đại Lộc, Tỉnh Quảng Nam"
49,Quảng Nam,507,Điện Bàn,20575,Điện An,Phường,"Phường Điện An, Thị xã Điện Bàn, Tỉnh Quảng Nam"
49,Quảng Nam,507,Điện Bàn,20581,Điện Dương,Phường,"Phường Điện Dương, Thị xã Điện Bàn, Tỉnh Quảng Nam"
49,Quảng Nam,507,Điện Bàn,20557,Điện Hòa,Xã,"Xã Điện Hòa, Thị xã Điện Bàn, Tỉnh Quảng Nam"
49,Quảng Nam,507,Điện Bàn,20566,Điện Hồng,Xã,"Xã Điện Hồng, Thị xã Điện Bàn, Tỉnh Quảng Nam"
49,Quảng Nam,507,Điện Bàn,20593,Điện Minh,Phường,"Phường Điện Minh, Thị xã Điện Bàn, Tỉnh Quảng Nam"
49,Quảng Nam,507,Điện Bàn,20578,Điện Nam Bắc,Phường,"Phường Điện Nam Bắc, Thị xã Điện Bàn, Tỉnh Quảng Nam"
49,Quảng Nam,507,Điện Bàn,20580,Điện Nam Đông,Phường,"Phường Điện Nam Đông, Thị xã Điện Bàn, Tỉnh Quảng Nam"
49,Quảng Nam,507,Điện Bàn,20579,Điện Nam Trung,Phường,"Phường Điện Nam Trung, Thị xã Điện Bàn, Tỉnh Quảng Nam"
49,Quảng Nam,507,Điện Bàn,20563,Điện Ngọc,Phường,"Phường Điện Ngọc, Thị xã Điện Bàn, Tỉnh Quảng Nam"
49,Quảng Nam,507,Điện Bàn,20590,Điện Phong,Xã,"Xã Điện Phong, Thị xã Điện Bàn, Tỉnh Quảng Nam"
49,Quảng Nam,507,Điện Bàn,20572,Điện Phước,Xã,"Xã Điện Phước, Thị xã Điện Bàn, Tỉnh Quảng Nam"
49,Quảng Nam,507,Điện Bàn,20596,Điện Phương,Phường,"Phường Điện Phương, Thị xã Điện Bàn, Tỉnh Quảng Nam"
49,Quảng Nam,507,Điện Bàn,20584,Điện Quang,Xã,"Xã Điện Quang, Thị xã Điện Bàn, Tỉnh Quảng Nam"
49,Quảng Nam,507,Điện Bàn,20560,Điện Thắng Bắc,Phường,"Phường Điện Thắng Bắc, Thị xã Điện Bàn, Tỉnh Quảng Nam"
49,Quảng Nam,507,Điện Bàn,20562,Điện Thắng Nam,Phường,"Phường Điện Thắng Nam, Thị xã Điện Bàn, Tỉnh Quảng Nam"
49,Quảng Nam,507,Điện Bàn,20561,Điện Thắng Trung,Phường,"Phường Điện Thắng Trung, Thị xã Điện Bàn, Tỉnh Quảng Nam"
49,Quảng Nam,507,Điện Bàn,20569,Điện Thọ,Xã,"Xã Điện Thọ, Thị xã Điện Bàn, Tỉnh Quảng Nam"
49,Quảng Nam,507,Điện Bàn,20554,Điện Tiến,Xã,"Xã Điện Tiến, Thị xã Điện Bàn, Tỉnh Quảng Nam"
49,Quảng Nam,507,Điện Bàn,20587,Điện Trung,Xã,"Xã Điện Trung, Thị xã Điện Bàn, Tỉnh Quảng Nam"
49,Quảng Nam,507,Điện Bàn,20551,Vĩnh Điện,Phường,"Phường Vĩnh Điện, Thị xã Điện Bàn, Tỉnh Quảng Nam"
49,Quảng Nam,505,Đông Giang,20488,A Rooi,Xã,"Xã A Rooi, Huyện Đông Giang, Tỉnh Quảng Nam"
49,Quảng Nam,505,Đông Giang,20479,A Ting,Xã,"Xã A Ting, Huyện Đông Giang, Tỉnh Quảng Nam"
49,Quảng Nam,505,Đông Giang,20485,Ba,Xã,"Xã Ba, Huyện Đông Giang, Tỉnh Quảng Nam"
49,Quảng Nam,505,Đông Giang,20476,Jơ Ngây,Xã,"Xã Jơ Ngây, Huyện Đông Giang, Tỉnh Quảng Nam"
49,Quảng Nam,505,Đông Giang,20497,Ka Dăng,Xã,"Xã Ka Dăng, Huyện Đông Giang, Tỉnh Quảng Nam"
49,Quảng Nam,505,Đông Giang,20494,Mà Cooi,Xã,"Xã Mà Cooi, Huyện Đông Giang, Tỉnh Quảng Nam"
49,Quảng Nam,505,Đông Giang,20467,P Rao,Thị trấn,"Thị trấn P Rao, Huyện Đông Giang, Tỉnh Quảng Nam"
49,Quảng Nam,505,Đông Giang,20473,Sông Kôn,Xã,"Xã Sông Kôn, Huyện Đông Giang, Tỉnh Quảng Nam"
49,Quảng Nam,505,Đông Giang,20470,Tà Lu,Xã,"Xã Tà Lu, Huyện Đông Giang, Tỉnh Quảng Nam"
49,Quảng Nam,505,Đông Giang,20482,Tư,Xã,"Xã Tư, Huyện Đông Giang, Tỉnh Quảng Nam"
49,Quảng Nam,505,Đông Giang,20491,Za Hung,Xã,"Xã Za Hung, Huyện Đông Giang, Tỉnh Quảng Nam"
49,Quảng Nam,512,Hiệp Đức,20767,Bình Lâm,Xã,"Xã Bình Lâm, Huyện Hiệp Đức, Tỉnh Quảng Nam"
49,Quảng Nam,512,Hiệp Đức,20788,Bình Sơn,Xã,"Xã Bình Sơn, Huyện Hiệp Đức, Tỉnh Quảng Nam"
49,Quảng Nam,512,Hiệp Đức,20776,Phước Gia,Xã,"Xã Phước Gia, Huyện Hiệp Đức, Tỉnh Quảng Nam"
49,Quảng Nam,512,Hiệp Đức,20773,Phước Trà,Xã,"Xã Phước Trà, Huyện Hiệp Đức, Tỉnh Quảng Nam"
49,Quảng Nam,512,Hiệp Đức,20782,Quế Lưu,Xã,"Xã Quế Lưu, Huyện Hiệp Đức, Tỉnh Quảng Nam"
49,Quảng Nam,512,Hiệp Đức,20758,Quế Tân,Xã,"Xã Quế Tân, Huyện Hiệp Đức, Tỉnh Quảng Nam"
49,Quảng Nam,512,Hiệp Đức,20764,Quế Thọ,Xã,"Xã Quế Thọ, Huyện Hiệp Đức, Tỉnh Quảng Nam"
49,Quảng Nam,512,Hiệp Đức,20770,Sông Trà,Xã,"Xã Sông Trà, Huyện Hiệp Đức, Tỉnh Quảng Nam"
49,Quảng Nam,512,Hiệp Đức,20779,Tân Bình,Thị trấn,"Thị trấn Tân Bình, Huyện Hiệp Đức, Tỉnh Quảng Nam"
49,Quảng Nam,512,Hiệp Đức,20785,Thăng Phước,Xã,"Xã Thăng Phước, Huyện Hiệp Đức, Tỉnh Quảng Nam"
49,Quảng Nam,503,Hội An,20419,Cẩm An,Phường,"Phường Cẩm An, Thành phố Hội An, Tỉnh Quảng Nam"
49,Quảng Nam,503,Hội An,20413,Cẩm Châu,Phường,"Phường Cẩm Châu, Thành phố Hội An, Tỉnh Quảng Nam"
49,Quảng Nam,503,Hội An,20422,Cẩm Hà,Xã,"Xã Cẩm Hà, Thành phố Hội An, Tỉnh Quảng Nam"
49,Quảng Nam,503,Hội An,20425,Cẩm Kim,Xã,"Xã Cẩm Kim, Thành phố Hội An, Tỉnh Quảng Nam"
49,Quảng Nam,503,Hội An,20428,Cẩm Nam,Phường,"Phường Cẩm Nam, Thành phố Hội An, Tỉnh Quảng Nam"
49,Quảng Nam,503,Hội An,20404,Cẩm Phô,Phường,"Phường Cẩm Phô, Thành phố Hội An, Tỉnh Quảng Nam"
49,Quảng Nam,503,Hội An,20431,Cẩm Thanh,Xã,"Xã Cẩm Thanh, Thành phố Hội An, Tỉnh Quảng Nam"
49,Quảng Nam,503,Hội An,20416,Cửa Đại,Phường,"Phường Cửa Đại, Thành phố Hội An, Tỉnh Quảng Nam"
49,Quảng Nam,503,Hội An,20398,Minh An,Phường,"Phường Minh An, Thành phố Hội An, Tỉnh Quảng Nam"
